name,currency,timestamp,current_amount
Trespa,EUR,2021-09-16T09:28:36.821653Z,-83537.3671875
le Gallen & van Gelder,EUR,2021-05-12T05:32:59.113338Z,54821.78399850082
Bailey-Bolton,EUR,2021-04-11T15:33:35.122874Z,30273.698470239902
"Cooke, Cook and Bell",EUR,2021-10-21T17:56:33.12362Z,48277.66015625
Coolen NV,EUR,2021-04-29T20:17:39.671649Z,-35218.798156709345
"Cooper, Bailey and Barker",EUR,2021-01-14T23:37:46.500077Z,-77604.8601
Didier,EUR,2021-08-17T03:10:48.407302Z,41997.381015884304
Groen & de Leeuw,EUR,2021-05-03T23:58:06.43455Z,98807.12084978237
Hayes and Sons,EUR,2021-07-20T01:38:10.387514Z,8599.55473565671
Johnson-Dawson,EUR,2021-04-21T15:38:42.432637Z,-61283.859375
"Johnston, Woodward and Anderson",EUR,2021-03-12T08:36:48.197849Z,100038.25981880756
"Jones, Shepherd and Price",EUR,2021-04-21T19:13:58.97579Z,50078.9375
Mars,EUR,2021-09-13T12:44:20.349655Z,80636.8986
Morin Boulanger et Fils,EUR,2021-02-04T14:35:28.093238Z,87093.7265625
Portaal,EUR,2022-06-10T03:59:41.95079Z,-90714.5525
Royal Bastiaanse,EUR,2022-05-13T00:54:25.165829Z,-7592.8275
Scholz AG,EUR,2021-11-05T14:27:36.618793Z,-76616.9004327361
"Stokes, Adams and Robinson",EUR,2022-09-29T03:01:49.115808Z,55777.4506
Striebitz,EUR,2021-06-04T00:44:05.528589Z,-113136.80641525077
Welch-Ryan,EUR,2021-03-03T20:17:54.883463Z,-11302.79036363688
Bender Scheibe GmbH & Co. OHG,EUR,2021-05-06T09:40:23.207131Z,-39564.11247975504
Bosch & van Haspengouw,EUR,2021-01-31T14:26:57.827147Z,-1381.334228515625
Fabre SA,EUR,2021-02-10T16:55:42.947128Z,-56959.09568276141
Fabre SA,EUR,2021-04-20T01:48:09.939459Z,-58128.84883238502
Fabre SA,EUR,2022-07-08T16:07:44.157276Z,50777.3068
Georges S.A.,EUR,2021-02-13T17:48:41.23144Z,-86059.8984375
Gröttner,EUR,2021-07-17T00:09:29.456805Z,-4838.85107421875
Haneberg & Cammel,EUR,2022-08-31T21:22:33.73856Z,-41527.7986
Johnson-Dawson,EUR,2023-01-29T03:10:57.359437Z,-54486.258
Leblanc S.A.S.,EUR,2021-09-30T02:44:59.806226Z,7685.826132927169
Leconte,EUR,2021-10-25T02:30:04.577983Z,-40250.90706928839
Moran PLC,EUR,2021-07-03T04:40:04.940559Z,111046.9662144512
Morin Boulanger et Fils,EUR,2021-01-17T14:48:16.852935Z,-16040.489335016196
Poirier S.A.R.L.,EUR,2021-03-12T19:33:37.302855Z,-14558.664132882883
Putz,EUR,2021-03-13T21:52:47.068135Z,91866.14282822148
Samson,EUR,2021-01-25T15:56:25.158173Z,-28794.70306679311
"Simpson, Thompson and Lamb",EUR,2021-11-12T02:51:31.157595Z,73593.98707918444
"Simpson, Thompson and Lamb",EUR,2022-10-20T14:10:52.513879Z,-6664.9577
Speer Dobes GmbH,EUR,2021-03-02T23:55:39.858609Z,-20135.976025367472
Trespa,EUR,2021-11-02T16:10:59.343612Z,10402.779680543566
Valette Fleury SA,EUR,2021-06-09T11:31:59.379822Z,49815.359375
"Wilkinson, Bennett and Stanley",EUR,2021-07-31T12:23:24.706279Z,57795.43017385363
van der Noot & Jonkman,EUR,2021-05-30T03:06:42.845141Z,-19765.520216494584
Cichorius,EUR,2021-08-26T10:23:39.739746Z,19825.212890625
Delahaye,EUR,2022-01-06T14:18:06.077512Z,-11635.1973
Evans-Davison,EUR,2021-03-03T18:35:48.077191Z,32277.433633501045
Franke,EUR,2021-04-06T10:29:02.305337Z,-72449.34936057605
Georges S.A.,EUR,2021-04-04T13:28:29.800587Z,80399.265625
Guibert S.A.S.,EUR,2021-10-24T23:37:07.441449Z,-82740.2903254378
Haneberg & Cammel,EUR,2021-07-03T06:59:37.847062Z,32404.220841924125
Hanegraaff & Hekker,EUR,2021-02-23T09:40:45.276959Z,81279.96875
Johnson Group,EUR,2021-09-20T04:50:34.113048Z,-85206.79231863443
"Jones, Shepherd and Price",EUR,2021-02-25T10:08:52.425551Z,-83921.63051209104
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-08-16T18:46:27.256623Z,107507.251016491
Koninklijke Stinis,EUR,2021-05-06T18:05:50.737976Z,-26254.27734375
Koninklijke Stinis,EUR,2022-09-29T03:01:49.115808Z,-55777.4506
Koninklijke van Brunswijk,EUR,2023-01-19T00:25:41.41499Z,-54723.5238
Leduc,EUR,2021-04-13T23:17:03.681678Z,41491.64666311048
Leduc,EUR,2021-07-22T23:58:39.561568Z,20025.365234375
Lesage,EUR,2021-11-05T04:16:49.792575Z,-46667.18069895738
Poirier S.A.R.L.,EUR,2021-10-29T17:23:51.681994Z,-76746.31045519204
Pruvost,EUR,2021-03-31T22:49:03.509099Z,-7899.4185
Royal Bastiaanse,EUR,2022-01-08T17:35:39.467294Z,-71697.664
Ruppert GmbH & Co. KG,EUR,2021-11-16T03:32:05.379489Z,82268.3203125
Samson,EUR,2021-05-27T10:47:15.118848Z,-12482.794921875
Samson,EUR,2022-12-26T20:25:26.365079Z,-50363.6931
Schofield PLC,EUR,2021-10-01T05:02:37.402717Z,66854.78899952584
"Simpson, Thompson and Lamb",EUR,2021-08-17T18:18:50.617244Z,-78540.65625
Teixeira S.A.S.,EUR,2022-10-16T16:07:23.027994Z,-44880.4628
Valette Fleury SA,EUR,2021-02-14T19:02:54.377281Z,5684.366699307479
de Koning NV,EUR,2021-06-25T17:24:14.506645Z,-45326.87869826685
Andrews-Finch,EUR,2021-02-24T18:39:01.215983Z,-29659.8908
Andrews-Finch,EUR,2021-09-28T22:49:17.780274Z,72519.703125
Auger Legros SARL,EUR,2021-03-17T22:01:21.130857Z,30753.78683634477
Bailey-Bolton,EUR,2021-04-05T10:49:19.917291Z,-70704.93597530114
Bender Scheibe GmbH & Co. OHG,EUR,2021-03-07T14:07:01.897848Z,74988.6646514936
Croon Elektrotechniek,EUR,2021-08-22T21:24:31.859531Z,-87850.78354337484
Ehlert,EUR,2021-05-22T03:10:30.628868Z,1802.1556841586653
Fabre S.A.,EUR,2021-02-25T07:48:00.635028Z,61086.80859375
Fabre SA,EUR,2021-10-21T00:55:23.676768Z,-55446.68728278893
Franke,EUR,2021-08-15T23:20:45.497359Z,10470.5048828125
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-06-13T05:34:48.549409Z,-21046.387876363206
Georges S.A.,EUR,2021-08-30T12:15:52.871582Z,-56224.4609375
Gröttner,EUR,2021-09-06T15:22:08.345109Z,-11288.1318359375
Henderson-Wright,EUR,2021-03-15T03:26:17.451627Z,82042.99366079563
"Howard, McCarthy and Harris",EUR,2021-11-19T02:35:48.128671Z,66160.82722634244
"Jones, Shepherd and Price",EUR,2021-08-26T10:23:39.739746Z,94329.2374
Koninklijke Stinis,EUR,2021-01-14T23:37:46.500077Z,-100719.47616640922
Koninklijke Stinis,EUR,2021-11-19T14:41:09.266619Z,-88520.8042
Koninklijke van Brunswijk,EUR,2021-07-14T23:20:23.208775Z,6941.973
Kusch,EUR,2021-01-27T06:58:30.414992Z,89305.42502385062
Leblanc S.A.S.,EUR,2021-07-29T00:21:40.328784Z,-83203.6510194405
Leblanc S.A.S.,EUR,2021-10-31T06:24:48.483852Z,81015.18788525368
Lesage,EUR,2022-05-18T04:15:22.792129Z,2833.9843
Moran PLC,EUR,2021-10-16T14:16:09.710486Z,-10473.629571183024
Moran PLC,EUR,2023-02-15T07:31:51.291384Z,68667.2913
Poirier S.A.R.L.,EUR,2021-05-30T01:02:03.51901Z,-52957.7003
Poirier S.A.R.L.,EUR,2022-11-07T12:35:33.536767Z,-95573.3205
Remmers & Gruijl,EUR,2021-02-14T17:07:51.274804Z,51851.95553699767
Ruppert GmbH & Co. KG,EUR,2021-02-14T19:02:54.377281Z,65118.33955666192
"Sanderson, Fox and Holland",EUR,2021-03-01T10:06:10.921373Z,-35019.84955461079
Schofield PLC,EUR,2021-09-09T01:03:16.451177Z,6830.4084
"Simpson, Thompson and Lamb",EUR,2022-10-09T02:06:13.35766Z,-83707.2239
Valette Fleury SA,EUR,2023-03-15T13:37:56.360198Z,-28934.3923
Andrews-Finch,EUR,2021-01-19T11:08:11.925188Z,-243.60731259631342
Armstrong Inc,EUR,2023-05-13T04:26:53.904142Z,47569.2779
Bourdon S.A.,EUR,2021-05-23T13:10:59.697104Z,-25231.831955310572
Coolen NV,EUR,2021-07-11T15:42:07.549918Z,85020.3694
Ferreira S.A.R.L.,EUR,2021-03-13T16:15:48.855084Z,-3603.497102610224
Fischer,EUR,2021-01-10T05:37:39.871135Z,-51742.70981507823
Grein Groth,EUR,2021-11-25T09:34:17.589027Z,-12066.13
Guibert S.A.S.,EUR,2021-03-11T19:26:55.830745Z,-21444.853825032897
Guillon Lesage S.A.,EUR,2021-01-07T13:18:30.12552Z,66393.2890625
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-03-30T02:14:00.85037Z,-77844.22275349809
Leblanc S.A.S.,EUR,2021-10-31T22:52:37.542748Z,58216.189328373315
Leconte,EUR,2021-10-13T11:09:06.263132Z,91112.95341394025
Lesage,EUR,2021-08-09T16:07:12.30081Z,53509.755509778755
Merle,EUR,2021-08-17T18:18:50.617244Z,3704.421063744666
Scholz AG,EUR,2022-04-27T21:58:43.182241Z,37000.8482
"Smith, Francis and Hurst",EUR,2021-09-16T15:44:10.085819Z,56246.41796875
Trespa,EUR,2021-02-21T18:05:41.018975Z,-13462.454290667072
Wagenvoort Groep,EUR,2021-02-06T18:04:17.050639Z,2215.351806640625
"Wilkinson, Bennett and Stanley",EUR,2021-08-09T06:14:50.134225Z,80832.65839371707
Armstrong Inc,EUR,2021-03-22T16:30:37.899075Z,43473.171875
Armstrong Inc,EUR,2021-09-04T06:02:07.500779Z,50563.07492534669
Cameron-Buckley,EUR,2021-09-16T13:56:03.418486Z,9761.468258110639
Cichorius,EUR,2022-08-12T09:52:05.489745Z,-2955.7034
Croon Elektrotechniek,EUR,2021-08-21T13:50:33.372536Z,-6447.567816675524
Evans-Davison,EUR,2021-09-18T08:09:08.797026Z,90843.72469379492
Fabre S.A.,EUR,2021-05-06T09:40:23.207131Z,39564.11247975504
Fabre SA,EUR,2021-11-08T21:42:19.024537Z,-83350.99573257468
Ferreira S.A.R.L.,EUR,2021-09-27T02:25:35.410983Z,57468.7537
"Houghton, Murray and Thomas",EUR,2021-03-13T15:56:27.629652Z,50151.22688477952
"Houghton, Murray and Thomas",EUR,2022-02-24T19:42:04.084018Z,31930.7733
Kusch,EUR,2021-02-05T04:54:31.953189Z,-13485.77156600661
Langlois S.A.R.L.,EUR,2021-05-06T18:05:50.737976Z,26254.27734375
Langlois S.A.R.L.,EUR,2022-09-13T17:17:31.458915Z,-54723.5238
Maillard,EUR,2021-07-21T08:04:42.382554Z,81438.05673651179
Mars,EUR,2021-04-07T13:36:37.808189Z,56585.80543324223
Morin Boulanger et Fils,EUR,2021-04-27T12:05:25.534299Z,11274.867300587104
Poirier S.A.R.L.,EUR,2021-03-02T23:05:38.293473Z,20638.331999762922
Roussel,EUR,2021-04-13T23:17:03.681678Z,-35007.54208155524
Samson,EUR,2021-05-23T13:10:59.697104Z,25231.831955310572
"Simpson, Thompson and Lamb",EUR,2022-03-30T09:09:49.024547Z,-13295.6048
Teixeira S.A.S.,EUR,2021-07-02T11:58:36.60612Z,80341.93706841722
Armstrong Inc,EUR,2021-05-12T03:30:14.459954Z,-23588.214578269806
Armstrong Inc,EUR,2021-08-16T18:46:27.256623Z,-107507.251016491
Bailey-Bolton,EUR,2021-08-11T01:43:19.467333Z,-70507.8151
Cameron-Buckley,EUR,2021-10-08T23:27:36.790183Z,50454.188151967755
Cichorius,EUR,2022-06-04T11:25:09.408478Z,70171.5004
Didier,EUR,2021-04-23T16:49:28.72648Z,12484.2926
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-03-09T05:05:00.582853Z,-81430.20177914319
Goudriaan NV,EUR,2023-01-04T21:55:48.722406Z,3315.2038
Johnson Group,EUR,2021-09-22T09:19:51.058474Z,-74892.34382408725
"Johnston, Woodward and Anderson",EUR,2021-03-22T17:31:52.591985Z,93371.9140625
"Jones, Shepherd and Price",EUR,2021-02-08T19:36:17.198577Z,-79828.16204362256
"Jones, Shepherd and Price",EUR,2021-10-24T23:37:07.441449Z,52135.272196538644
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-01-30T11:20:03.563063Z,-77971.35179420994
Kaul GbR,EUR,2021-07-11T21:53:01.916782Z,-12297.278515348213
Leblanc S.A.S.,EUR,2021-02-27T14:38:41.565271Z,-61704.1171875
Merle,EUR,2021-05-27T10:47:15.118848Z,15162.39960553953
Pruvost,EUR,2021-05-17T02:54:42.299397Z,83054.9902467972
Ruppert GmbH & Co. KG,EUR,2021-10-30T08:47:26.13583Z,29552.2338
"Stokes, Adams and Robinson",EUR,2021-11-16T03:32:05.379489Z,-104427.08629100036
"Wilkinson, Bennett and Stanley",EUR,2021-07-06T03:36:22.068016Z,-41249.3436203057
"Wilkinson, Bennett and Stanley",EUR,2022-09-16T00:40:09.594811Z,-18329.2723
de Koning NV,EUR,2021-02-12T22:07:56.618661Z,68210.546875
van der Noot & Jonkman,EUR,2021-11-09T02:11:04.68264Z,-79798.02485069339
Andrews-Finch,EUR,2021-01-29T21:08:36.639353Z,-14210.434539174006
Bender Scheibe GmbH & Co. OHG,EUR,2021-09-23T04:25:40.611845Z,-19604.521024753543
Bosch & van Haspengouw,EUR,2021-01-13T07:05:03.783629Z,85517.03265765766
Bosch & van Haspengouw,EUR,2021-02-26T17:28:21.937607Z,-34444.14453125
Bourdon S.A.,EUR,2021-10-14T13:19:25.590943Z,-50120.962245139875
"Cooper, Bailey and Barker",EUR,2021-09-27T16:43:45.363106Z,-68461.34319010022
Ehlert,EUR,2021-07-28T06:55:17.799511Z,-1545.9127919037458
Evans-Davison,EUR,2021-11-20T17:18:13.713753Z,85419.24473630934
Evans-Davison,EUR,2023-03-22T21:42:09.341779Z,60650.1793
"Forster, Mitchell and Hall",EUR,2021-02-21T06:55:11.191433Z,51034.4388
Guillon Lesage S.A.,EUR,2021-06-17T10:21:56.017236Z,82662.14699652462
Guillon Lesage S.A.,EUR,2021-08-09T05:34:53.938372Z,-10288.1689453125
"Houghton, Murray and Thomas",EUR,2021-02-15T21:52:08.56954Z,-68667.2890625
Johnson Group,EUR,2021-01-30T11:20:03.563063Z,77971.35179420994
Johnson Group,EUR,2021-08-15T10:28:25.076138Z,11404.477174382155
Kaul GbR,EUR,2021-01-27T06:58:30.414992Z,61220.44669526849
"Kaur, Kemp and Turner",EUR,2021-01-17T03:19:46.124424Z,166412.86747193162
Langlois S.A.R.L.,EUR,2021-08-22T08:40:19.094338Z,-99969.38740004049
Maillard,EUR,2021-06-27T10:40:45.720447Z,-11398.685322920452
Maillard,EUR,2021-07-13T04:55:09.811982Z,26399.125
Maillard,EUR,2021-07-25T17:42:04.55846Z,-58409.69921875
Merle,EUR,2022-10-22T02:20:41.009414Z,-11830.4272
Pruvost,EUR,2021-07-02T03:21:37.942015Z,52995.18707612107
Remmers & Gruijl,EUR,2021-09-19T01:40:45.174397Z,-43174.44921875
Scholz AG,EUR,2021-09-16T13:56:03.418486Z,-9761.468258110639
"Smith, Francis and Hurst",EUR,2021-03-17T22:47:18.169784Z,24127.813733677496
"Stokes, Adams and Robinson",EUR,2021-10-31T14:02:03.022278Z,-66598.8206
Welch-Ryan,EUR,2021-07-03T01:24:46.751269Z,-41243.42475699384
Bender Scheibe GmbH & Co. OHG,EUR,2021-07-15T21:29:54.297582Z,13493.195
Coolen NV,EUR,2021-11-03T17:30:03.309986Z,26027.582256269307
Croon Elektrotechniek,EUR,2021-04-18T00:14:59.853389Z,-23034.71011550518
Fischer,EUR,2021-04-24T13:12:21.86602Z,-45527.85975933799
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-03-22T16:30:37.899075Z,69602.78413479011
Guillon Lesage S.A.,EUR,2022-05-01T18:15:27.827561Z,-37947.5946
"Johnston, Woodward and Anderson",EUR,2021-08-17T18:18:50.617244Z,57925.625
"Johnston, Woodward and Anderson",EUR,2022-10-05T09:33:43.936796Z,-75281.7358
Kaul GbR,EUR,2021-04-04T19:08:09.634082Z,14683.027908665244
Koninklijke Stinis,EUR,2021-10-29T16:00:23.493273Z,59809.30678436762
Langlois S.A.R.L.,EUR,2021-06-02T04:33:02.366084Z,20306.728603603602
Lesage,EUR,2022-06-09T17:23:27.574309Z,-96347.383
Maillard,EUR,2021-02-14T16:40:09.192735Z,30723.6091867851
Maillard,EUR,2021-10-17T22:47:01.492517Z,-44049.7265625
Mars,EUR,2022-04-17T20:40:50.866152Z,-84539.7358
Remmers & Gruijl,EUR,2021-01-25T15:56:25.158173Z,-26332.576171875
Samson,EUR,2023-02-02T23:49:07.544974Z,-33318.4434
"Stokes, Adams and Robinson",EUR,2021-02-12T22:40:02.263626Z,-67926.5869487909
Teixeira S.A.S.,EUR,2021-10-22T01:27:38.518309Z,24815.093053579894
le Gallen & van Gelder,EUR,2021-08-23T07:13:10.362387Z,-77286.3828125
Cameron-Buckley,EUR,2021-04-17T23:06:08.892278Z,-82432.22681951615
Didier,EUR,2021-10-18T05:25:54.960311Z,-57179.22445471788
Ferreira S.A.R.L.,EUR,2021-07-29T21:08:23.557989Z,-8946.011698376007
Fitzgerald Inc,EUR,2021-04-24T00:06:22.542638Z,-48345.954803117726
Fitzgerald Inc,EUR,2021-07-31T12:23:24.706279Z,-57795.43017385363
Guibert S.A.S.,EUR,2021-11-10T00:53:28.750649Z,-19439.736435874078
Haneberg & Cammel,EUR,2021-10-24T01:41:17.482772Z,12543.660710990027
Haneberg & Cammel,EUR,2023-01-17T23:34:06.170899Z,40238.1683
"Johnson, Hope and Evans",EUR,2021-10-07T18:57:22.237934Z,3276.412841796875
Johnson-Dawson,EUR,2021-01-05T04:32:00.730968Z,31905.39799668089
Johnson-Dawson,EUR,2021-06-04T03:12:44.656903Z,-59963.760723504405
Leconte,EUR,2023-04-13T12:23:29.164087Z,71697.664
Maillard,EUR,2021-03-04T16:12:49.102207Z,1735.231054965327
Maillard,EUR,2021-09-17T01:56:45.521775Z,75870.82294600672
Morin Boulanger et Fils,EUR,2021-10-10T09:31:11.017956Z,85268.7109375
Putz,EUR,2021-02-08T00:16:08.73216Z,7351.75048828125
Roussel,EUR,2021-05-06T10:28:50.570689Z,-60625.5197
Roussel,EUR,2021-05-12T03:30:14.459954Z,76926.8584
Ruppert GmbH & Co. KG,EUR,2021-03-25T21:53:44.994385Z,-42832.04791963016
Schmitt,EUR,2021-09-18T14:00:55.560095Z,87278.92030483372
Speer Dobes GmbH,EUR,2021-10-12T19:44:55.555445Z,60584.747317542264
le Gallen & van Gelder,EUR,2021-12-06T19:40:27.67812Z,10551.1872
van der Noot & Jonkman,EUR,2021-09-28T12:36:16.00997Z,-12827.62003750795
Armstrong Inc,EUR,2021-09-23T00:56:34.736611Z,45547.226914414416
Bender Scheibe GmbH & Co. OHG,EUR,2022-06-10T03:59:41.95079Z,90714.5525
Bender Scheibe GmbH & Co. OHG,EUR,2023-01-05T21:30:01.512666Z,-51254.6899
Fitzgerald Inc,EUR,2022-01-02T05:34:28.576091Z,21788.8241
"Forster, Mitchell and Hall",EUR,2021-03-02T03:54:25.262605Z,-43627.656360714645
Georges S.A.,EUR,2021-07-21T08:24:57.239566Z,55422.88102086362
Grein Groth,EUR,2022-06-30T17:57:53.864394Z,-65366.4733
"Houghton, Murray and Thomas",EUR,2021-04-22T06:04:32.785844Z,-32784.58606956676
"Johnston, Woodward and Anderson",EUR,2021-01-02T05:04:00.061316Z,171.1341854292615
"Jones, Smith and Waters",EUR,2021-02-04T06:45:24.833847Z,-7356.61279296875
Koninklijke van Brunswijk,EUR,2021-08-25T01:40:07.73985Z,-43715.68810478375
Leconte,EUR,2022-12-24T18:52:26.499771Z,49052.112
Legendre Maury S.A.,EUR,2021-01-25T07:12:13.624403Z,72859.92086702707
Merle,EUR,2023-02-18T20:51:39.519305Z,-9999.9351
Roussel,EUR,2021-03-16T21:48:27.789442Z,850.2529907226562
Ruppert GmbH & Co. KG,EUR,2021-02-13T05:05:08.640928Z,-64870.4412
Ruppert GmbH & Co. KG,EUR,2021-10-30T07:26:52.252923Z,-79352.14533353578
Samson,EUR,2021-07-31T18:12:40.719529Z,96752.08301700577
"Smith, Francis and Hurst",EUR,2021-07-22T06:03:52.225093Z,-78973.9765625
Sontag,EUR,2021-02-11T22:31:26.82783Z,78233.00213837433
"Stokes, Adams and Robinson",EUR,2021-03-30T02:14:00.85037Z,-58116.50960170697
de Koning NV,EUR,2023-01-17T03:45:12.754801Z,-72269.3107
Bourdon S.A.,EUR,2021-04-06T23:01:38.42766Z,-63572.51659554291
Didier,EUR,2021-01-28T18:34:13.509071Z,77855.5669155998
Evans-Davison,EUR,2021-11-19T20:08:08.241129Z,43076.4371777326
Fischer,EUR,2022-02-06T17:26:26.200175Z,-16310.7993
Fitzgerald Inc,EUR,2021-09-28T12:36:16.00997Z,-90383.06810099573
Fitzgerald Inc,EUR,2022-03-30T09:09:49.024547Z,-41303.1373
Grein Groth,EUR,2021-07-20T16:55:59.452291Z,16890.41015625
Gröttner,EUR,2021-05-13T14:17:58.831074Z,-61356.46707562826
Guibert S.A.S.,EUR,2021-03-29T16:27:14.240217Z,-14345.710667050926
"Houghton, Murray and Thomas",EUR,2021-05-24T04:45:32.069224Z,-54392.99178431083
"Kaur, Kemp and Turner",EUR,2021-11-14T13:45:28.12633Z,18702.4097
Le Gall SARL,EUR,2021-10-07T18:57:22.237934Z,-93457.77658209158
Moran PLC,EUR,2021-08-24T23:18:45.858943Z,88718.79542976558
Nelson Group,EUR,2021-01-14T18:40:58.001114Z,40735.54304375
Putz,EUR,2021-08-12T22:50:48.596714Z,-6664.9577
Salz,EUR,2021-06-29T18:03:30.647455Z,23981.171875
Samson,EUR,2021-11-18T04:42:28.349631Z,25206.042176568462
Samson et Fils,EUR,2021-04-07T17:35:57.933828Z,-76978.3521231906
Schmitt,EUR,2021-11-28T10:08:21.903437Z,66598.8206
Schofield PLC,EUR,2021-05-24T06:35:40.976857Z,88160.46822805952
Trespa,EUR,2021-11-21T10:34:38.032737Z,-81826.9114
Wagenvoort Groep,EUR,2021-11-09T02:11:04.68264Z,-78832.46875
Cichorius,EUR,2021-04-04T07:45:57.593727Z,-97607.36863699346
"Cooper, Bailey and Barker",EUR,2021-07-11T05:13:08.666232Z,-73465.3671875
Ehlert,EUR,2021-01-12T23:47:18.708081Z,35495.665521560884
Ehlert,EUR,2021-04-11T03:57:54.610535Z,-84162.8167
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-09-19T01:40:45.174397Z,-12351.1865234375
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-12-06T19:40:27.67812Z,-10551.1872
Georges S.A.,EUR,2021-02-01T04:27:55.715571Z,42644.00703309558
Georges S.A.,EUR,2021-08-04T11:18:49.97038Z,66683.1453085249
Gröttner,EUR,2021-09-18T19:24:37.060406Z,-44503.6953125
Gröttner,EUR,2021-10-18T04:48:29.200162Z,71565.13009720246
Guibert S.A.S.,EUR,2021-07-04T17:45:37.665358Z,71144.8185577753
"Howard, McCarthy and Harris",EUR,2023-04-13T05:54:38.025819Z,48269.4841
"Johnson, Hope and Evans",EUR,2023-01-29T20:10:22.329652Z,93226.664
"Johnston, Woodward and Anderson",EUR,2021-10-14T18:11:20.856991Z,27055.72386817998
Kaul GbR,EUR,2021-04-29T13:59:30.249461Z,-43069.26046111901
Kostolzin AG,EUR,2021-09-17T01:56:45.521775Z,-1784.9483642578125
Kusch,EUR,2021-04-13T05:32:04.757118Z,62840.8545
Mars,EUR,2021-04-14T11:32:19.617167Z,77804.0856868104
Mars,EUR,2021-09-09T08:12:50.98753Z,31947.01280227596
Portaal,EUR,2021-07-02T11:58:36.60612Z,-4074.4206377430064
Salz,EUR,2023-04-21T09:41:28.799354Z,-5141.3199
Samson,EUR,2021-09-09T01:03:16.451177Z,-48808.105419323816
"Simpson, Thompson and Lamb",EUR,2021-09-23T07:41:15.683535Z,-21961.38387565197
Speer Dobes GmbH,EUR,2021-10-22T02:00:39.121207Z,-4812.393499585111
Striebitz,EUR,2021-11-11T14:53:11.77379Z,-75400.921875
Andrews-Finch,EUR,2021-01-28T17:24:18.768577Z,18492.92652027027
Bailey-Bolton,EUR,2023-05-27T20:28:14.926212Z,-43240.1286
Cameron-Buckley,EUR,2021-08-30T00:10:08.837434Z,68347.64715558256
Evans-Davison,EUR,2021-07-30T23:54:50.25368Z,-97489.8275
Evans-Davison,EUR,2021-10-12T19:44:55.555445Z,-60584.747317542264
Groen & de Leeuw,EUR,2021-02-08T11:42:18.74947Z,66531.1328125
Hope-Short,EUR,2021-01-06T13:07:33.427195Z,-74077.88051209104
Johnson-Dawson,EUR,2021-08-13T01:15:36.583186Z,31117.239298638528
Kaul GbR,EUR,2021-07-04T22:13:20.709118Z,34816.98414856101
Leconte,EUR,2022-04-08T11:59:00.45469Z,-92697.115
Nelson Group,EUR,2021-08-17T01:34:46.83176Z,-7955.9787688847555
Portaal,EUR,2021-02-12T22:07:56.618661Z,-29199.244451614537
"Stokes, Adams and Robinson",EUR,2022-12-26T20:25:26.365079Z,30730.8063
Valette Fleury SA,EUR,2022-07-14T10:42:35.650014Z,-48385.885
Welch-Ryan,EUR,2021-09-18T19:24:37.060406Z,-65931.9149
van der Noot & Jonkman,EUR,2021-01-17T19:14:07.798818Z,-26312.49814781887
Cichorius,EUR,2021-03-05T07:48:06.224215Z,59296.070218801106
Coolen NV,EUR,2021-06-22T23:30:52.278955Z,-16125.957441182649
Drub Mende e.V.,EUR,2021-03-02T06:25:08.658882Z,-33137.154012565195
Fabre SA,EUR,2021-07-16T23:30:33.102608Z,3204.771750682121
Fischer,EUR,2021-05-07T00:19:09.646407Z,-75195.28588099673
Fitzgerald Inc,EUR,2021-09-18T14:00:55.560095Z,-79941.26587964369
"Forster, Mitchell and Hall",EUR,2021-01-13T03:03:22.699368Z,-33427.77385985485
Gröttner,EUR,2021-09-19T10:48:47.445437Z,62549.25615573439
Johnson Group,EUR,2021-11-12T21:48:42.752304Z,-47752.61523813139
"Jones, Shepherd and Price",EUR,2021-05-23T09:28:44.258008Z,94151.78125
Langlois S.A.R.L.,EUR,2021-07-13T08:28:47.139313Z,92942.0067747138
Merle,EUR,2021-08-11T01:17:33.985926Z,24253.973074197795
Moran PLC,EUR,2021-08-26T06:55:25.17105Z,-39637.51953125
Portaal,EUR,2021-07-03T06:59:37.847062Z,7750.048156709341
Remmers & Gruijl,EUR,2021-08-22T04:49:00.692588Z,-107615.67021681355
Remmers & Gruijl,EUR,2021-10-15T07:11:13.387828Z,1533.193115234375
Remmers & Gruijl,EUR,2021-12-25T17:44:10.879498Z,81267.2239
Roussel,EUR,2022-02-02T09:30:18.476123Z,-34007.2376
Samson,EUR,2022-02-22T03:52:50.137432Z,-54385.9044
Stichting Mol,EUR,2021-02-04T06:45:24.833847Z,69703.8671875
Stichting Mol,EUR,2021-05-27T06:49:11.800227Z,78097.27655286866
"Stokes, Adams and Robinson",EUR,2021-05-20T19:38:18.328543Z,-92435.3411
"Stokes, Adams and Robinson",EUR,2021-09-15T18:02:21.808829Z,56731.85276071006
Valette Fleury SA,EUR,2021-08-09T06:14:50.134225Z,47876.09765664541
Valette Fleury SA,EUR,2023-01-21T05:05:16.503819Z,-18778.6183
Bailey-Bolton,EUR,2021-03-29T15:54:13.097227Z,-33682.2805535799
Bosch & van Haspengouw,EUR,2021-11-02T06:28:56.144496Z,35908.86444731248
